Street Address,City,State,ZIP Code,Price,Bedrooms,Bathrooms,Square Footage,Property Type,Image_Path,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_5,bedroom_6,bathroom_1,bathroom_2,bathroom_3,bathroom_4,bathroom_5,kitchen,living_room,dining,listing_type
5071 Muirwood Dr,San Jose,CA,95114,"1,003,600",3,4,2509,Apartment,property_images/apartment_images/apartment_111.jpg,house_detailed_images/bedroom/bed_49.jpg,house_detailed_images/bedroom/bed_13.jpg,house_detailed_images/bedroom/bed_82.jpg,,,,house_detailed_images/bathroom/bath_112.jpg,house_detailed_images/bathroom/bath_327.jpg,house_detailed_images/bathroom/bath_81.jpg,house_detailed_images/bathroom/bath_486.jpg,,house_detailed_images/kitchen/kitchen_425.jpg,house_detailed_images/livingroom/living_453.jpg,,For Sale
1736 El Camino Real,San Jose,CA,95110,"4,569",4,1,3046,Single Family,property_images/single_family_images/single_family_106.jpg,house_detailed_images/bedroom/bed_29.jpg,house_detailed_images/bedroom/bed_51.jpg,house_detailed_images/bedroom/bed_43.jpg,house_detailed_images/bedroom/bed_22.jpg,,,house_detailed_images/bathroom/bath_155.jpg,,,,,house_detailed_images/kitchen/kitchen_58.jpg,house_detailed_images/livingroom/living_55.jpg,house_detailed_images/dining/dining_149.jpg,Rent
5999 Brophy Ct,San Jose,CA,95135,"4,464",2,2,2976,Apartment,property_images/apartment_images/apartment_112.jpg,house_detailed_images/bedroom/bed_46.jpg,house_detailed_images/bedroom/bed_8.jpg,,,,,house_detailed_images/bathroom/bath_94.jpg,house_detailed_images/bathroom/bath_145.jpg,,,,house_detailed_images/kitchen/kitchen_36.jpg,house_detailed_images/livingroom/living_496.jpg,,Rent
6182 South Bascom Ave,San Jose,CA,95169,"1,994,000",3,1,4985,Apartment,property_images/apartment_images/apartment_113.jpg,house_detailed_images/bedroom/bed_39.jpg,house_detailed_images/bedroom/bed_63.jpg,house_detailed_images/bedroom/bed_97.jpg,,,,house_detailed_images/bathroom/bath_290.jpg,,,,,house_detailed_images/kitchen/kitchen_667.jpg,house_detailed_images/livingroom/living_489.jpg,,For Sale
3326 McLaughlin Ave,San Jose,CA,95150,"553,600",2,3,1384,Apartment,property_images/apartment_images/apartment_114.jpg,house_detailed_images/bedroom/bed_95.jpg,house_detailed_images/bedroom/bed_69.jpg,,,,,house_detailed_images/bathroom/bath_314.jpg,house_detailed_images/bathroom/bath_332.jpg,house_detailed_images/bathroom/bath_58.jpg,,,house_detailed_images/kitchen/kitchen_9.jpg,house_detailed_images/livingroom/living_225.jpg,,For Sale
9588 Berryessa Rd,San Jose,CA,95188,"5,325",4,2,3550,Single Family,property_images/single_family_images/single_family_107.jpg,house_detailed_images/bedroom/bed_84.jpg,house_detailed_images/bedroom/bed_3.jpg,house_detailed_images/bedroom/bed_61.jpg,house_detailed_images/bedroom/bed_71.jpg,,,house_detailed_images/bathroom/bath_357.jpg,house_detailed_images/bathroom/bath_97.jpg,,,,house_detailed_images/kitchen/kitchen_118.jpg,house_detailed_images/livingroom/living_126.jpg,house_detailed_images/dining/dining_45.jpg,Rent
5412 Senter Rd,San Jose,CA,95176,"2,800",3,1,1471,Apartment,property_images/apartment_images/apartment_115.jpg,house_detailed_images/bedroom/bed_12.jpg,house_detailed_images/bedroom/bed_55.jpg,house_detailed_images/bedroom/bed_58.jpg,,,,house_detailed_images/bathroom/bath_304.jpg,,,,,house_detailed_images/kitchen/kitchen_871.jpg,house_detailed_images/livingroom/living_212.jpg,,Rent
4751 Pomeroy Ave,San Jose,CA,95194,"2,800",4,1,829,Single Family,property_images/single_family_images/single_family_108.jpg,house_detailed_images/bedroom/bed_88.jpg,house_detailed_images/bedroom/bed_4.jpg,house_detailed_images/bedroom/bed_16.jpg,house_detailed_images/bedroom/bed_53.jpg,,,house_detailed_images/bathroom/bath_362.jpg,,,,,house_detailed_images/kitchen/kitchen_397.jpg,house_detailed_images/livingroom/living_102.jpg,house_detailed_images/dining/dining_33.jpg,Rent
5955 King Rd,San Jose,CA,95150,"776,800",2,2,1942,Single Family,property_images/single_family_images/single_family_109.jpg,house_detailed_images/bedroom/bed_31.jpg,house_detailed_images/bedroom/bed_1.jpg,,,,,house_detailed_images/bathroom/bath_352.jpg,house_detailed_images/bathroom/bath_7.jpg,,,,house_detailed_images/kitchen/kitchen_282.jpg,house_detailed_images/livingroom/living_151.jpg,house_detailed_images/dining/dining_476.jpg,For Sale
5370 Quimby Rd,San Jose,CA,95127,"2,800",2,1,1300,Apartment,property_images/apartment_images/apartment_116.jpg,house_detailed_images/bedroom/bed_35.jpg,house_detailed_images/bedroom/bed_99.jpg,,,,,house_detailed_images/bathroom/bath_134.jpg,,,,,house_detailed_images/kitchen/kitchen_735.jpg,house_detailed_images/livingroom/living_74.jpg,,Rent
9105 Pomeroy Ave,San Jose,CA,95119,"6,142",2,2,4095,Single Family,property_images/single_family_images/single_family_110.jpg,house_detailed_images/bedroom/bed_70.jpg,house_detailed_images/bedroom/bed_77.jpg,,,,,house_detailed_images/bathroom/bath_419.jpg,house_detailed_images/bathroom/bath_80.jpg,,,,house_detailed_images/kitchen/kitchen_790.jpg,house_detailed_images/livingroom/living_421.jpg,house_detailed_images/dining/dining_114.jpg,Rent
7953 Senter Rd,San Jose,CA,95118,"583,200",1,1,1458,Apartment,property_images/apartment_images/apartment_117.jpg,house_detailed_images/bedroom/bed_76.jpg,,,,,,house_detailed_images/bathroom/bath_192.jpg,,,,,house_detailed_images/kitchen/kitchen_227.jpg,house_detailed_images/livingroom/living_91.jpg,,For Sale
5188 Blossom Hill Road,San Jose,CA,95112,"5,403",2,4,3602,Single Family,property_images/single_family_images/single_family_111.jpg,house_detailed_images/bedroom/bed_24.jpg,house_detailed_images/bedroom/bed_60.jpg,,,,,house_detailed_images/bathroom/bath_434.jpg,house_detailed_images/bathroom/bath_428.jpg,house_detailed_images/bathroom/bath_409.jpg,house_detailed_images/bathroom/bath_39.jpg,,house_detailed_images/kitchen/kitchen_38.jpg,house_detailed_images/livingroom/living_78.jpg,house_detailed_images/dining/dining_357.jpg,Rent
7929 Silver Creek Valley Rd,San Jose,CA,95143,"2,800",1,1,1150,Single Family,property_images/single_family_images/single_family_112.jpg,house_detailed_images/bedroom/bed_48.jpg,,,,,,house_detailed_images/bathroom/bath_77.jpg,,,,,house_detailed_images/kitchen/kitchen_956.jpg,house_detailed_images/livingroom/living_121.jpg,house_detailed_images/dining/dining_29.jpg,Rent
3610 Mabury Rd,San Jose,CA,95138,"1,248,400",5,1,3121,Apartment,property_images/apartment_images/apartment_118.jpg,house_detailed_images/bedroom/bed_72.jpg,house_detailed_images/bedroom/bed_78.jpg,house_detailed_images/bedroom/bed_45.jpg,house_detailed_images/bedroom/bed_17.jpg,house_detailed_images/bedroom/bed_11.jpg,,house_detailed_images/bathroom/bath_481.jpg,,,,,house_detailed_images/kitchen/kitchen_66.jpg,house_detailed_images/livingroom/living_75.jpg,,For Sale
3067 Berryessa Rd,San Jose,CA,95142,"2,800",6,2,1512,Single Family,property_images/single_family_images/single_family_113.jpg,house_detailed_images/bedroom/bed_73.jpg,house_detailed_images/bedroom/bed_86.jpg,house_detailed_images/bedroom/bed_14.jpg,house_detailed_images/bedroom/bed_6.jpg,house_detailed_images/bedroom/bed_96.jpg,house_detailed_images/bedroom/bed_38.jpg,house_detailed_images/bathroom/bath_76.jpg,house_detailed_images/bathroom/bath_32.jpg,,,,house_detailed_images/kitchen/kitchen_614.jpg,house_detailed_images/livingroom/living_104.jpg,house_detailed_images/dining/dining_167.jpg,Rent
3666 McLaughlin Ave,San Jose,CA,95170,"1,506,000",6,4,3765,Single Family,property_images/single_family_images/single_family_114.jpg,house_detailed_images/bedroom/bed_34.jpg,house_detailed_images/bedroom/bed_10.jpg,house_detailed_images/bedroom/bed_9.jpg,house_detailed_images/bedroom/bed_100.jpg,house_detailed_images/bedroom/bed_47.jpg,house_detailed_images/bedroom/bed_33.jpg,house_detailed_images/bathroom/bath_326.jpg,house_detailed_images/bathroom/bath_171.jpg,house_detailed_images/bathroom/bath_404.jpg,house_detailed_images/bathroom/bath_197.jpg,,house_detailed_images/kitchen/kitchen_875.jpg,house_detailed_images/livingroom/living_407.jpg,house_detailed_images/dining/dining_224.jpg,For Sale
1399 Lick Mill Blvd,San Jose,CA,95124,"1,241,600",3,2,3104,Apartment,property_images/apartment_images/apartment_119.jpg,house_detailed_images/bedroom/bed_2.jpg,house_detailed_images/bedroom/bed_74.jpg,house_detailed_images/bedroom/bed_90.jpg,,,,house_detailed_images/bathroom/bath_292.jpg,house_detailed_images/bathroom/bath_396.jpg,,,,house_detailed_images/kitchen/kitchen_779.jpg,house_detailed_images/livingroom/living_448.jpg,,For Sale
4860 Mabury Rd,San Jose,CA,95179,"1,181,600",1,1,2954,Apartment,property_images/apartment_images/apartment_120.jpg,house_detailed_images/bedroom/bed_62.jpg,,,,,,house_detailed_images/bathroom/bath_356.jpg,,,,,house_detailed_images/kitchen/kitchen_630.jpg,house_detailed_images/livingroom/living_398.jpg,,For Sale
6391 Mabury Rd,San Jose,CA,95155,"1,459,600",1,4,3649,Single Family,property_images/single_family_images/single_family_115.jpg,house_detailed_images/bedroom/bed_91.jpg,,,,,,house_detailed_images/bathroom/bath_188.jpg,house_detailed_images/bathroom/bath_16.jpg,house_detailed_images/bathroom/bath_217.jpg,house_detailed_images/bathroom/bath_447.jpg,,house_detailed_images/kitchen/kitchen_937.jpg,house_detailed_images/livingroom/living_56.jpg,house_detailed_images/dining/dining_388.jpg,For Sale
3198 Jackson Ave,San Jose,CA,95168,"6,963",5,3,4642,Single Family,property_images/single_family_images/single_family_116.jpg,house_detailed_images/bedroom/bed_28.jpg,house_detailed_images/bedroom/bed_42.jpg,house_detailed_images/bedroom/bed_7.jpg,house_detailed_images/bedroom/bed_56.jpg,house_detailed_images/bedroom/bed_44.jpg,,house_detailed_images/bathroom/bath_412.jpg,house_detailed_images/bathroom/bath_239.jpg,house_detailed_images/bathroom/bath_256.jpg,,,house_detailed_images/kitchen/kitchen_129.jpg,house_detailed_images/livingroom/living_298.jpg,house_detailed_images/dining/dining_31.jpg,Rent
5218 Lick Mill Blvd,San Jose,CA,95161,"5,540",4,1,3693,Single Family,property_images/single_family_images/single_family_117.jpg,house_detailed_images/bedroom/bed_87.jpg,house_detailed_images/bedroom/bed_27.jpg,house_detailed_images/bedroom/bed_94.jpg,house_detailed_images/bedroom/bed_67.jpg,,,house_detailed_images/bathroom/bath_408.jpg,,,,,house_detailed_images/kitchen/kitchen_576.jpg,house_detailed_images/livingroom/living_98.jpg,house_detailed_images/dining/dining_72.jpg,Rent
3035 Mabury Rd,San Jose,CA,95139,"7,000",1,1,4941,Single Family,property_images/single_family_images/single_family_118.jpg,house_detailed_images/bedroom/bed_5.jpg,,,,,,house_detailed_images/bathroom/bath_376.jpg,,,,,house_detailed_images/kitchen/kitchen_738.jpg,house_detailed_images/livingroom/living_168.jpg,house_detailed_images/dining/dining_339.jpg,Rent
8870 Blossom Hill Road,San Jose,CA,95115,"1,389,600",1,1,3474,Apartment,property_images/apartment_images/apartment_121.jpg,house_detailed_images/bedroom/bed_52.jpg,,,,,,house_detailed_images/bathroom/bath_475.jpg,,,,,house_detailed_images/kitchen/kitchen_882.jpg,house_detailed_images/livingroom/living_217.jpg,,For Sale
6427 El Camino Real,San Jose,CA,95181,"5,703",1,4,3802,Single Family,property_images/single_family_images/single_family_119.jpg,house_detailed_images/bedroom/bed_18.jpg,,,,,,house_detailed_images/bathroom/bath_173.jpg,house_detailed_images/bathroom/bath_215.jpg,house_detailed_images/bathroom/bath_117.jpg,house_detailed_images/bathroom/bath_359.jpg,,house_detailed_images/kitchen/kitchen_687.jpg,house_detailed_images/livingroom/living_81.jpg,house_detailed_images/dining/dining_332.jpg,Rent
5256 Jackson Ave,San Jose,CA,95129,"6,176",4,1,4117,Single Family,property_images/single_family_images/single_family_120.jpg,house_detailed_images/bedroom/bed_92.jpg,house_detailed_images/bedroom/bed_15.jpg,house_detailed_images/bedroom/bed_89.jpg,house_detailed_images/bedroom/bed_19.jpg,,,house_detailed_images/bathroom/bath_298.jpg,,,,,house_detailed_images/kitchen/kitchen_897.jpg,house_detailed_images/livingroom/living_193.jpg,house_detailed_images/dining/dining_222.jpg,Rent
9862 Quimby Rd,San Jose,CA,95190,"856,800",4,3,2142,Single Family,property_images/single_family_images/single_family_121.jpg,house_detailed_images/bedroom/bed_66.jpg,house_detailed_images/bedroom/bed_41.jpg,house_detailed_images/bedroom/bed_20.jpg,house_detailed_images/bedroom/bed_85.jpg,,,house_detailed_images/bathroom/bath_354.jpg,house_detailed_images/bathroom/bath_289.jpg,house_detailed_images/bathroom/bath_333.jpg,,,house_detailed_images/kitchen/kitchen_569.jpg,house_detailed_images/livingroom/living_463.jpg,house_detailed_images/dining/dining_408.jpg,For Sale
6490 Blossom Hill Road,San Jose,CA,95172,"444,800",1,3,1112,Single Family,property_images/single_family_images/single_family_122.jpg,house_detailed_images/bedroom/bed_68.jpg,,,,,,house_detailed_images/bathroom/bath_262.jpg,house_detailed_images/bathroom/bath_339.jpg,house_detailed_images/bathroom/bath_160.jpg,,,house_detailed_images/kitchen/kitchen_195.jpg,house_detailed_images/livingroom/living_148.jpg,house_detailed_images/dining/dining_62.jpg,For Sale
8880 El Camino Real,San Jose,CA,95153,"1,629,600",2,1,4074,Apartment,property_images/apartment_images/apartment_122.jpg,house_detailed_images/bedroom/bed_57.jpg,house_detailed_images/bedroom/bed_23.jpg,,,,,house_detailed_images/bathroom/bath_195.jpg,,,,,house_detailed_images/kitchen/kitchen_516.jpg,house_detailed_images/livingroom/living_477.jpg,,For Sale
9954 Fairway Drive,San Jose,CA,95128,"3,555",3,3,2370,Apartment,property_images/apartment_images/apartment_123.jpg,house_detailed_images/bedroom/bed_54.jpg,house_detailed_images/bedroom/bed_37.jpg,house_detailed_images/bedroom/bed_98.jpg,,,,house_detailed_images/bathroom/bath_369.jpg,house_detailed_images/bathroom/bath_235.jpg,house_detailed_images/bathroom/bath_210.jpg,,,house_detailed_images/kitchen/kitchen_592.jpg,house_detailed_images/livingroom/living_342.jpg,,Rent
2456 Mabury Rd,San Jose,CA,95198,"2,800",1,3,915,Apartment,property_images/apartment_images/apartment_124.jpg,house_detailed_images/bedroom/bed_81.jpg,,,,,,house_detailed_images/bathroom/bath_55.jpg,house_detailed_images/bathroom/bath_345.jpg,house_detailed_images/bathroom/bath_279.jpg,,,house_detailed_images/kitchen/kitchen_729.jpg,house_detailed_images/livingroom/living_326.jpg,,Rent
5876 Blossom Hill Road,San Jose,CA,95136,"2,800",4,4,1501,Apartment,property_images/apartment_images/apartment_125.jpg,house_detailed_images/bedroom/bed_21.jpg,house_detailed_images/bedroom/bed_75.jpg,house_detailed_images/bedroom/bed_50.jpg,house_detailed_images/bedroom/bed_80.jpg,,,house_detailed_images/bathroom/bath_29.jpg,house_detailed_images/bathroom/bath_268.jpg,house_detailed_images/bathroom/bath_82.jpg,house_detailed_images/bathroom/bath_129.jpg,,house_detailed_images/kitchen/kitchen_465.jpg,house_detailed_images/livingroom/living_267.jpg,,Rent
2505 El Camino Real,San Jose,CA,95156,"830,400",5,4,2076,Single Family,property_images/single_family_images/single_family_123.jpg,house_detailed_images/bedroom/bed_83.jpg,house_detailed_images/bedroom/bed_64.jpg,house_detailed_images/bedroom/bed_59.jpg,house_detailed_images/bedroom/bed_26.jpg,house_detailed_images/bedroom/bed_65.jpg,,house_detailed_images/bathroom/bath_84.jpg,house_detailed_images/bathroom/bath_494.jpg,house_detailed_images/bathroom/bath_318.jpg,house_detailed_images/bathroom/bath_303.jpg,,house_detailed_images/kitchen/kitchen_171.jpg,house_detailed_images/livingroom/living_52.jpg,house_detailed_images/dining/dining_231.jpg,For Sale
8460 Lick Mill Blvd,San Jose,CA,95182,"1,460,800",6,3,3652,Apartment,property_images/apartment_images/apartment_126.jpg,house_detailed_images/bedroom/bed_32.jpg,house_detailed_images/bedroom/bed_30.jpg,house_detailed_images/bedroom/bed_25.jpg,house_detailed_images/bedroom/bed_79.jpg,house_detailed_images/bedroom/bed_36.jpg,house_detailed_images/bedroom/bed_40.jpg,house_detailed_images/bathroom/bath_224.jpg,house_detailed_images/bathroom/bath_373.jpg,house_detailed_images/bathroom/bath_312.jpg,,,house_detailed_images/kitchen/kitchen_757.jpg,house_detailed_images/livingroom/living_368.jpg,,For Sale
8694 Jackson Ave,San Jose,CA,95127,"2,890",5,3,1927,Single Family,property_images/single_family_images/single_family_124.jpg,house_detailed_images/bedroom/bed_93.jpg,house_detailed_images/bedroom/bed_49.jpg,house_detailed_images/bedroom/bed_13.jpg,house_detailed_images/bedroom/bed_82.jpg,house_detailed_images/bedroom/bed_29.jpg,,house_detailed_images/bathroom/bath_305.jpg,house_detailed_images/bathroom/bath_177.jpg,house_detailed_images/bathroom/bath_315.jpg,,,house_detailed_images/kitchen/kitchen_212.jpg,house_detailed_images/livingroom/living_308.jpg,house_detailed_images/dining/dining_256.jpg,Rent
3821 Pomeroy Ave,San Jose,CA,95142,"1,629,600",4,3,4074,Single Family,property_images/single_family_images/single_family_125.jpg,house_detailed_images/bedroom/bed_51.jpg,house_detailed_images/bedroom/bed_43.jpg,house_detailed_images/bedroom/bed_22.jpg,house_detailed_images/bedroom/bed_46.jpg,,,house_detailed_images/bathroom/bath_260.jpg,house_detailed_images/bathroom/bath_218.jpg,house_detailed_images/bathroom/bath_118.jpg,,,house_detailed_images/kitchen/kitchen_872.jpg,house_detailed_images/livingroom/living_139.jpg,house_detailed_images/dining/dining_54.jpg,For Sale
8555 Brophy Ct,San Jose,CA,95111,"596,000",4,1,1490,Apartment,property_images/apartment_images/apartment_127.jpg,house_detailed_images/bedroom/bed_8.jpg,house_detailed_images/bedroom/bed_39.jpg,house_detailed_images/bedroom/bed_63.jpg,house_detailed_images/bedroom/bed_97.jpg,,,house_detailed_images/bathroom/bath_382.jpg,,,,,house_detailed_images/kitchen/kitchen_781.jpg,house_detailed_images/livingroom/living_129.jpg,,For Sale
8742 Berryessa Rd,San Jose,CA,95171,"1,784,800",4,2,4462,Single Family,property_images/single_family_images/single_family_126.jpg,house_detailed_images/bedroom/bed_95.jpg,house_detailed_images/bedroom/bed_69.jpg,house_detailed_images/bedroom/bed_84.jpg,house_detailed_images/bedroom/bed_3.jpg,,,house_detailed_images/bathroom/bath_10.jpg,house_detailed_images/bathroom/bath_208.jpg,,,,house_detailed_images/kitchen/kitchen_91.jpg,house_detailed_images/livingroom/living_301.jpg,house_detailed_images/dining/dining_276.jpg,For Sale
